Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Europe,º Europe,1991,Earths,0.038813417352752275,1.728705002607288,0.5080025860487989,0.06466219574456655,0.3148718257635037,0.12621563967205376,2.7762649079198702,null,null
Europe,º Europe,1992,Earths,0.03763291388754482,1.7298551206747863,0.4881647203877995,0.08831634792737797,0.26446046534879936,0.12148779985389498,2.7299173680802036,null,null
Europe,º Europe,1993,Earths,0.03963297065911774,1.621076510786856,0.49077164313375965,0.08519713402197833,0.23491921796470136,0.12002273407567812,2.591620210642091,null,null
Europe,º Europe,1994,Earths,0.04020514172996264,1.5668447737063043,0.4620900136909051,0.08395994243173377,0.22414212048358836,0.12782018033813333,2.5050621723806272,null,null
Europe,º Europe,1995,Earths,0.04122505544785128,1.639328566630851,0.4621955208204082,0.09201431690501187,0.23057363845059956,0.12038126049455622,2.5857183587492782,null,null
Europe,º Europe,1996,Earths,0.04202390132800917,1.6238982906742674,0.45473751515041544,0.0903994434255081,0.2167252739956109,0.11599656779520919,2.5437809923690193,null,null
Europe,º Europe,1997,Earths,0.0444487980426486,1.6022738644098118,0.4755869722534806,0.09329074415666981,0.24457413846288248,0.11842934024440294,2.578603857569896,null,null
Europe,º Europe,1998,Earths,0.04424396652107451,1.6268832995588893,0.44529599588947866,0.09480272778309842,0.24258883159004968,0.11886271941813657,2.5726775407607283,null,null
Europe,º Europe,1999,Earths,0.04485186566414597,1.5962836139879957,0.4501657500145197,0.08987032475197397,0.25570365710316517,0.1148264683584971,2.5517016798802987,null,null
Europe,º Europe,2000,Earths,0.045038478536717094,1.6573472654196468,0.4610182712427822,0.09055828986005797,0.28965890705953,0.11962958231305833,2.663250794431792,null,null
Europe,º Europe,2001,Earths,0.04723243611792085,1.7144424902053554,0.5109397254548707,0.09179259833935845,0.27772779433678557,0.11191395487552401,2.7540489993298127,null,null
Europe,º Europe,2002,Earths,0.048183508428365836,1.7179395698096382,0.5086570873847241,0.08910560838214279,0.2751029879078971,0.11584730562545283,2.7548360675382204,null,null
Europe,º Europe,2003,Earths,0.0448432872770469,1.809202895450793,0.4738685548835892,0.09593548385582625,0.2886699438224163,0.11877796225716643,2.8312981275468383,null,null
Europe,º Europe,2004,Earths,0.05160140579652023,1.822532428204605,0.5445761333721681,0.09016716346761362,0.28284500970935417,0.11815290162594692,2.909875042176207,null,null
Europe,º Europe,2005,Earths,0.04936929590568656,1.87727549973687,0.5053736646226165,0.09087119696953634,0.30884742233700807,0.12204555480095733,2.9537826343726743,null,null
Europe,º Europe,2006,Earths,0.047551812690481185,1.9580060732128126,0.5007547652097087,0.09627190172664252,0.3006115567530383,0.12842612242650275,3.0316222320191852,null,null
Europe,º Europe,2007,Earths,0.04719794255766688,1.9986340253789363,0.5070527228507264,0.09353830996379574,0.33624756994051147,0.12642040485071326,3.109090975542349,null,null
Europe,º Europe,2008,Earths,0.053332269415009494,1.9811715090926316,0.5631118004805774,0.0876987566813226,0.28946596215539366,0.12194926075522437,3.0967295585801593,null,null
Europe,º Europe,2009,Earths,0.05301529842411146,1.8151076311610579,0.5139880123574736,0.09090601330113857,0.264763244684704,0.12005834778695618,2.857838547715442,null,null
Europe,º Europe,2010,Earths,0.0513309761278507,1.9129044506089716,0.47547379367899417,0.08786310929967278,0.3050228267474627,0.12173792542205296,2.9543330818850064,null,null
Europe,º Europe,2011,Earths,0.052372613539241455,1.9015379642293193,0.5176266715161424,0.08691903317005532,0.3100803475737346,0.11910814492384415,2.987644774952337,null,null
Europe,º Europe,2012,Earths,0.05043108210575404,1.8316653955774962,0.4594604203250958,0.08600655865938846,0.31275201734416036,0.12066433875745586,2.860979812769353,null,null
Europe,º Europe,2013,Earths,0.053243053948518,1.781034712721037,0.49777199086902885,0.09065153908019885,0.31341148625588994,0.11888148696722849,2.8549942698419044,null,null
Europe,º Europe,2014,Earths,0.05811145403890728,1.7052912191333212,0.513819315809294,0.0954057436534611,0.3241400154828851,0.11632613529354287,2.813093883411409,null,null
Europe,º Europe,2015,Earths,0.05709752259921227,1.6871866658250692,0.49453485456622637,0.0935131805991214,0.3288658465176838,0.11347954920577677,2.7746776193130884,null,null
Europe,º Europe,2016,Earths,0.05500803940279693,1.6816794936603574,0.510076255647692,0.09815670398395353,0.33836576643778216,0.11394465067534522,2.797230909807927,null,null
