Country Name,Short Name,year,Record,Built-up Land,Carbon,Cropland,Fishing Grounds,Forest Products,Grazing Land,Total,Data Quality Score,isoa2
Italy,Italy,2006,Earths,0.029434982941015896,2.118889399362838,0.5446646796198498,0.08021183291522989,0.2981534246817336,0.24902479756836668,3.3203791170890367,3A,IT
Italy,Italy,2007,Earths,0.030078834515966022,2.131478708347714,0.5442683189452391,0.07632914207153921,0.2954375168000013,0.22295629434888573,3.3005488150293503,3A,IT
Italy,Italy,2008,Earths,0.029114671497284084,1.989307594178718,0.5253409863431232,0.07172158535427114,0.26553058081309067,0.20503863754975993,3.086054055736248,3A,IT
Italy,Italy,2009,Earths,0.028160217111675163,1.8500101996468852,0.5261133094101826,0.07474339170736359,0.24059252822264174,0.19674286523504228,2.9163625113337934,3A,IT
Italy,Italy,2010,Earths,0.02785307835382834,1.9789395099451212,0.5420997008665892,0.07417514719713368,0.27467279789001103,0.21330109087251178,3.1110413251251954,3A,IT
Italy,Italy,2011,Earths,0.029512687186042875,1.919697026194138,0.5193471423449428,0.07253496556298494,0.27413213997061603,0.21668627611981517,3.0319102373785425,3A,IT
Italy,Italy,2012,Earths,0.0283283261517277,1.7061681715542936,0.5027440235158781,0.07041456032891355,0.26659391973654767,0.19180845531862867,2.7660574566059877,3A,IT
Italy,Italy,2013,Earths,0.0284322238977518,1.6030683328813542,0.48334748833129565,0.07194597547872118,0.26446808189440807,0.19009671253994403,2.641358815023479,3A,IT
Italy,Italy,2014,Earths,0.02874740716197056,1.5402117504257538,0.5337114083809473,0.07764135609010699,0.2672781608684318,0.1902924130773833,2.637882496004595,3A,IT
Italy,Italy,2015,Earths,0.03004971112143987,1.6077381024470847,0.5237859501833354,0.08158382431973414,0.27196332338273893,0.18790886193281417,2.703029773387148,3A,IT
Italy,Italy,2016,Earths,0.030488309845881394,1.61033589794078,0.5295602121824062,0.08576403640360558,0.27708353914528505,0.18885941720690314,2.7220914127248643,3A,IT
